CITY,POSTING_DATE,MAX_PRICE,PRICE_SQFT,AGE,BALCONY_NUM,FLOOR_NUM,BEDROOM_NUM,MAX_AREA_SQFT
0,1691104031,38750250,51665.0,5,0,1,2,69.67725
4,1691103851,8500000,17418.0,5,0,1,1,45.336662
0,1690617611,20100000,26800.0,5,0,1,2,69.67725
0,1690617608,24500000,29201.0,6,0,1,3,77.94562
0,1690546981,31932488,26789.0,6,0,1,3,110.74038
0,1690546979,20895420,26789.0,6,0,1,2,72.46434
0,1690546977,12618014,26778.0,6,0,1,1,43.757313
0,1690546973,20748000,26000.0,5,0,1,3,74.1366
0,1690546971,18412692,29797.0,5,0,1,2,57.32115
0,1690546969,13831890,29746.0,5,0,1,1,43.199894
0,1690546965,23500000,26374.0,5,0,1,3,82.77657
0,1690546964,19000000,25630.0,5,0,1,2,68.74822
0,1690546962,56924424,45576.0,5,0,1,3,116.03585
0,1690546961,14200000,25585.0,5,0,1,1,51.561165
0,1690546960,37053288,45548.0,5,0,1,2,75.530136
0,1690546958,23380698,45541.0,5,0,1,1,47.65924
1,1689581426,5000000,13368.0,1,3,14,1,34.745724
1,1689580472,7900000,11969.0,1,4,7,2,61.31598
1,1689535171,28000,37.0,1,3,15,2,69.67725
1,1689573072,26000,38.0,2,3,12,2,62.24501
1,1689266869,7200000,9729.0,1,4,7,1,68.74822
1,1689246364,5500000,12500.0,1,3,5,1,40.87732
1,1689265893,8100000,12461.0,1,2,10,2,60.38695
1,1689243406,16000,24.0,2,1,8,2,60.38695
1,1689245779,4800000,6986.0,2,0,13,1,63.82436
1,1689245566,7200000,10942.0,2,0,2,2,61.130173
1,1689244750,16500,25.0,1,1,3,2,61.130173
0,1681843486,42500000,23822.0,6,0,1,4,165.73895
0,1681843485,28500000,29230.0,6,0,1,3,90.58042
0,1681843484,21000000,28000.0,6,0,1,2,69.67725
0,1681884328,48428510,24583.0,5,0,1,4,183.0189
0,1681884322,38841140,73749.0,5,0,1,3,146.78674
0,1681884320,25000000,37037.0,5,0,1,2,62.709526
0,1681796729,25000000,37037.0,5,0,1,2,62.709526
0,1681791536,23220488,27032.0,5,0,1,3,79.80368
0,1681734772,21645964,35196.0,5,0,1,2,57.135345
0,1681733424,15000000,28625.0,5,0,1,2,48.68117
0,1681732818,16515268,27479.0,5,0,1,2,55.8347
2,1691796543,25184010,37365.0,5,0,1,2,62.616623
6,1681210464,0,0.0,5,0,1,3,91.78816
6,1681210463,0,0.0,5,0,1,2,68.1908
6,1681207956,0,0.0,5,0,1,3,10.21933
6,1681207956,0,0.0,5,0,1,2,7.989658
6,1679992532,0,0.0,6,0,1,3,171.87054
6,1679992531,0,0.0,6,0,1,2,116.12875
5,1679990678,0,0.0,6,0,1,3,209.03175
5,1679990677,0,0.0,6,0,1,2,130.0642
6,1679990594,0,0.0,5,0,1,3,177.44473
6,1679990593,0,0.0,5,0,1,2,57.87857
0,1685402721,28900000,25218.0,5,0,1,4,106.466835
0,1685402720,24700000,25047.0,5,0,1,3,90.76623
0,1685402718,19000000,26760.0,5,0,1,2,65.96113
0,1685402706,33520200,29148.0,5,0,1,3,106.83845
0,1685402705,20201616,25002.0,5,0,1,2,75.06562
0,1685402704,12686120,79620.0,5,0,1,1,44.407635
0,1685402690,36300000,27923.0,5,0,1,4,120.7739
0,1685402689,35183200,27129.0,5,0,1,3,120.7739
0,1685402688,24446360,131150.0,5,0,1,2,86.585594
0,1685402674,24559430,24996.0,5,0,1,3,93.367516
0,1685402673,18827962,25461.0,5,0,1,2,78.22433
0,1685402671,12113260,24125.0,5,0,1,1,46.637306
0,1685402657,30117600,270720.0,6,0,1,3,82.68367
0,1685402657,25278480,169200.0,6,0,1,2,69.398544
0,1685402657,17800000,33840.0,6,0,1,1,48.866978
0,1685402645,51714680,37543.0,6,0,1,3,127.92743
0,1685402644,28675857,29616.0,6,0,1,2,89.93011
0,1685402643,12400000,26775.0,6,0,1,1,43.014088
0,1685402628,59645312,61112.0,5,0,1,4,181.34665
0,1685402627,37064428,61112.0,5,0,1,3,112.69134
0,1685402626,20100096,52344.0,5,0,1,2,71.3495
0,1685402612,50288880,52880.0,6,0,1,4,176.7015
0,1685402611,41880960,52880.0,6,0,1,3,147.15836
0,1685402610,13008376,79317.0,6,0,1,1,45.708275
0,1685402597,29388480,27826.0,5,0,1,3,98.10557
0,1685402596,23870000,29251.0,5,0,1,2,73.57918
0,1685402595,0,0.0,5,0,1,1,60.108242
0,1685402526,48247528,21782.0,6,0,1,4,205.78015
0,1685402525,37792082,65346.0,6,0,1,3,161.1867
0,1685402524,28534655,65346.0,6,0,1,2,121.70293
0,1685402432,46665990,24691.0,6,0,1,4,175.58667
0,1685402431,34235544,112432.0,6,0,1,3,113.15585
0,1685402430,28250948,54670.0,6,0,1,2,95.968796
1,1692558796,27500000,30420.0,5,0,1,3,83.984314
1,1692558794,21500000,29861.0,5,0,1,2,66.89016
1,1692557823,29500000,24022.0,6,0,1,3,114.084885
1,1692557820,21500000,25748.0,6,0,1,2,77.574005
4,1691434811,0,0.0,5,0,1,3,98.84879
4,1691434809,10632036,15017.0,5,0,1,2,65.77532
4,1691434808,8499622,15017.0,5,0,1,2,52.5831
4,1691434805,0,0.0,5,0,1,1,41.899254
4,1691653748,21800000,28989.0,5,0,1,3,69.86305
4,1691653746,18480552,26706.0,5,0,1,2,64.28888
4,1691607173,43624350,44051.0,5,0,1,3,91.97397
4,1691607171,35075740,44070.0,5,0,1,2,73.95079
4,1691606683,27425120,15152.0,6,0,1,3,168.15443
4,1691606680,19773939,13857.0,6,0,1,2,132.57259
3,1691349589,13244400,18395.0,5,0,1,2,66.89016
3,1691349588,7251161,17729.0,5,0,1,1,37.997326
8,1691349547,12946858,20514.0,6,0,1,2,58.62179
8,1691349545,9130510,20525.0,6,0,1,1,41.24893
4,1689592444,23500000,26111.0,1,3,30,3,83.6127
1,1683276495,14700000,22051.0,5,0,1,2,60.38695
1,1683276494,9500000,21623.0,5,0,1,1,40.970222
1,1683272524,23400000,20994.0,5,0,1,3,103.586845
1,1683272518,15000000,21067.0,5,0,1,2,66.146935
1,1683227922,24000000,16000.0,5,0,1,4,139.3545
1,1683227921,13699917,19769.0,6,0,1,2,64.38178
1,1683227919,15234259,16505.0,5,0,1,3,85.749466
1,1683227918,12422288,16519.0,5,0,1,2,69.86305
1,1683227768,15035945,29774.0,5,0,1,2,46.916016
1,1683227767,11427376,28712.0,5,0,1,1,36.975395
1,1683225299,21196802,23710.0,5,0,1,3,83.05528
1,1683225295,14300000,20112.0,5,0,1,2,66.05403
1,1683267526,24457280,26584.0,5,0,1,3,85.47076
1,1683267524,16774504,26584.0,5,0,1,2,58.62179
1,1683267107,31073262,197082.0,5,0,1,3,87.88624
1,1683267106,19812348,187922.0,5,0,1,2,68.562416
0,1691058696,95000,122.0,6,1,6,2,72.18563
8,1691450098,21984710,32813.0,5,0,1,2,62.24501
8,1691449839,0,0.0,5,0,1,2,59.45792
8,1690525643,15660000,22500.0,5,0,1,2,64.660484
8,1690525641,11137500,22500.0,5,0,1,1,45.986984
0,1688988117,44500000,34603.0,5,0,1,3,119.47326
0,1688988115,30192510,33503.0,5,0,1,2,83.705605
0,1688985440,45499595,37759.0,5,0,1,3,111.94811
0,1688985437,32580738,35491.0,5,0,1,2,85.28495
5,1688984526,28708589,30914.0,5,0,1,3,86.306885
5,1688984523,17275000,25000.0,5,0,1,2,64.19598
0,1688984306,48600000,38818.0,5,0,1,3,123.65389
0,1688984304,30844462,39883.0,5,0,1,2,69.398544
6,1688984103,83859080,62957.0,5,0,1,3,123.746796
6,1688984101,60300433,62617.0,5,0,1,2,89.46559
5,1688981559,36500000,32693.0,5,0,1,3,104.23717
5,1688981557,24700000,32933.0,5,0,1,2,69.67725
6,1688556132,82830000,30120.0,5,0,1,3,255.48325
6,1688556130,46536141,30120.0,5,0,1,2,143.53514
0,1688556050,44065578,38251.0,6,0,1,3,107.024254
0,1688556048,20500532,23402.0,6,0,1,2,81.383026
0,1688555592,39692740,50564.0,5,0,1,3,72.928856
0,1688555591,28957720,46706.0,5,0,1,2,57.59986
4,1678434783,40000000,30264.0,5,0,1,4,122.72486
4,1678434782,39000000,30830.0,5,0,1,3,117.52229
4,1678434781,18600000,26013.0,5,0,1,2,66.425644
4,1677822090,55060800,22942.0,6,0,1,4,222.9672
4,1677822089,40000000,30769.0,6,0,1,3,120.7739
4,1677822087,22500000,26470.0,6,0,1,2,78.96755
4,1677817965,37500000,32051.0,5,0,1,3,108.69651
4,1677817964,22500000,27439.0,5,0,1,2,76.18046
4,1677817963,37500000,32051.0,5,0,1,3,108.69651
4,1677817961,22500000,27439.0,5,0,1,2,76.18046
4,1677817875,45000000,29998.0,5,0,1,4,139.3545
4,1677817873,28025000,24998.0,5,0,1,3,104.144264
4,1677817872,19521216,31284.0,5,0,1,2,57.971474
1,1688646712,0,0.0,6,0,1,4,216.3711
1,1688646711,0,0.0,6,0,1,3,173.5428
1,1688646708,0,0.0,6,0,1,2,81.84754
1,1688642630,26000000,25096.0,6,0,1,3,96.247505
1,1688642628,17000000,23160.0,6,0,1,2,68.1908
1,1688639076,48786238,41274.0,6,0,1,3,108.510704
1,1688639075,34877148,41182.0,6,0,1,2,77.574005
1,1688639073,19882063,38144.0,6,0,1,1,44.22183
4,1671363308,4000000,6043.0,1,0,3,1,64.56759
4,1692695643,21800000,28989.0,5,0,1,3,69.86305
4,1692695642,19000000,28189.0,5,0,1,2,62.616623
4,1692695519,20984300,22280.0,5,0,1,3,87.42172
4,1692695517,14700195,22772.0,5,0,1,2,59.922436
8,1691191140,0,0.0,5,0,1,4,100.98556
8,1691191139,0,0.0,5,0,1,3,83.6127
8,1691191137,0,0.0,5,0,1,2,60.201145
8,1691191135,0,0.0,5,0,1,1,34.281208
1,1691190961,15355841,22803.0,5,0,1,2,62.52372
1,1691190960,11476951,22795.0,5,0,1,1,46.73021
1,1691190959,0,0.0,5,0,1,2,62.52372
1,1691190957,0,0.0,5,0,1,1,46.73021
1,1691190768,30000000,27272.0,5,0,1,4,102.1933
1,1691190766,34597980,25448.0,5,0,1,3,127.27711
1,1691190765,25999980,18940.0,5,0,1,2,105.90942
1,1691190763,10372747,20219.0,5,0,1,1,47.65924
1,1691190724,31347796,21709.0,6,0,1,4,134.15193
1,1691190722,27483594,21755.0,6,0,1,3,117.6152
1,1691190721,15956115,21709.0,6,0,1,2,68.28371
1,1691190719,9300000,20852.0,6,0,1,1,41.43474
0,1691141657,88848312,51604.0,5,0,1,4,159.88606
0,1691141655,83541176,57859.0,5,0,1,3,134.15193
0,1691141654,43279473,50992.0,5,0,1,2,78.781746
0,1691141652,15000000,34965.0,5,0,1,1,39.85539
0,1691139857,60000000,60301.0,5,0,1,3,92.438484
0,1691139855,39039216,46779.0,5,0,1,2,70.513374
0,1691139853,42743340,42958.0,5,0,1,3,92.438484
0,1691139851,31261080,41194.0,5,0,1,2,70.513374
1,1688968830,9500000,13067.0,1,2,7,2,67.54048
3,1691653068,4720000,11383.0,5,0,1,2,38.46184
3,1691653065,3488706,11396.0,5,0,1,1,28.428318
5,1683021541,36785000,35000.0,5,0,1,3,97.64105
5,1683021540,27440000,70000.0,5,0,1,2,72.83595
5,1683021540,13392549,70486.0,5,0,1,1,35.30314
3,1691126677,6000520,17941.0,5,0,1,1,31.029602
3,1691126674,6107992,17879.0,5,0,1,1,31.679922
3,1691126614,6700000,16665.0,5,0,1,1,37.347008
0,1691055464,39852095,50767.0,5,0,1,3,72.928856
0,1691055462,29118300,46967.0,5,0,1,2,57.59986
0,1691054810,17460772,27120.0,5,0,1,2,59.73663
0,1691054809,11500000,26643.0,5,0,1,1,40.04119
6,1692557990,48600000,40000.0,5,0,1,3,112.877144
6,1692557988,33300000,40354.0,5,0,1,2,76.45917
5,1692557923,84265303,49597.0,5,0,1,3,157.8422
5,1692557921,60211802,49597.0,5,0,1,2,112.78424
8,1692557891,90980178,45062.0,5,0,1,4,187.47826
8,1692557889,84716560,45061.0,5,0,1,3,174.65764
6,1692448713,83859080,62957.0,5,0,1,3,123.746796
6,1692448711,60300433,62617.0,5,0,1,2,89.46559
6,1692446332,92069040,46974.0,5,0,1,4,182.08987
6,1692446330,51305980,46180.0,5,0,1,3,103.21523
8,1692257907,19572560,19975.0,5,0,1,3,91.04494
8,1692257905,14599532,19971.0,5,0,1,2,67.81919
3,1692257848,11115195,18693.0,5,0,1,2,55.184383
3,1692257846,7285590,18667.0,5,0,1,1,36.23217
3,1692257647,13244400,18395.0,5,0,1,2,66.89016
3,1692257646,7251161,17729.0,5,0,1,1,37.997326
1,1685990820,17000000,17894.0,3,1,8,3,120.7739
1,1684484306,15500000,12704.0,1,3,9,2,113.34166
8,1690271999,17100000,26027.0,5,0,1,2,61.03727
8,1690271998,12000000,26607.0,5,0,1,1,41.899254
8,1689289839,16370920,123275.0,5,0,1,2,61.68759
8,1689289837,15606615,98620.0,5,0,1,1,58.8076
6,1689248334,92443068,88589.0,5,0,1,3,96.99073
6,1689248333,39226321,88547.0,5,0,1,1,41.15603
0,1682502845,225000,97.0,2,1,19,3,222.9672
5,1692345969,24056000,31000.0,5,0,1,2,72.09273
1,1691739297,13000000,18258.0,5,0,1,2,66.146935
1,1691739295,18773439,26367.0,5,0,1,2,66.146935
0,1683123405,59900000,45865.0,1,3,20,3,121.33132
1,1678779317,35000,53.0,2,1,3,2,60.38695
1,1681364888,13000000,12380.0,1,2,17,2,97.54815
6,1691756589,43316250,34649.0,5,0,1,3,116.03585
6,1691756586,26682810,34654.0,5,0,1,2,71.53531
4,1680773270,8900000,14126.0,5,3,28,2,58.52889
4,1686839091,45000000,31163.0,1,3,16,3,218.32205
1,1689243257,19000,23.0,1,1,13,2,76.55207
5,1690616530,24120000,30000.0,5,0,1,2,74.694016
5,1690616528,13344337,29009.0,5,0,1,1,42.73538
5,1690368841,31500000,48461.0,6,0,1,2,60.38695
5,1690368839,19100000,45153.0,6,0,1,1,39.29797
0,1690368757,31931457,26301.0,5,0,1,3,98.75589
0,1690368755,25575001,28012.0,5,0,1,2,84.82044
0,1690368598,33743696,53732.0,5,0,1,2,58.343082
0,1690368596,20520000,270000.0,5,0,1,1,35.30314
0,1690368577,0,0.0,5,0,1,3,94.94687
0,1690368575,0,0.0,5,0,1,2,88.53656
6,1690367653,88501840,45154.0,5,0,1,4,182.08987
6,1690367651,50166094,45154.0,5,0,1,3,103.21523
2,1690367492,159315525,57411.0,5,0,1,4,257.80582
2,1690367490,82098816,57411.0,5,0,1,3,132.85129
0,1690367006,52643712,40208.0,5,0,1,3,123.65389
0,1690367004,30844462,39883.0,5,0,1,2,69.398544
5,1690364963,74256000,42000.0,5,0,1,4,164.2525
5,1690364962,39900000,41867.0,5,0,1,3,88.53656
1,1690364786,31781250,18753.0,5,0,1,4,157.47058
1,1690364784,26239062,18773.0,5,0,1,3,129.78549
5,1689938533,36500000,32693.0,5,0,1,3,104.23717
5,1689938530,24700000,32933.0,5,0,1,2,69.67725
0,1689938505,51468200,36288.0,5,0,1,3,130.0642
0,1689938501,35175000,34290.0,5,0,1,2,97.54815
3,1691849688,3528000,9403.0,5,0,1,1,34.838627
8,1691387752,49000000,35000.0,3,0,13,3,185.806
2,1690963066,85000000,38990.0,5,0,23,3,202.52853
6,1692955356,18000,388.0,1,0,21,1,46.265694
8,1692894407,11000,12.0,3,1,9,3,83.79851
4,1692893735,5500,5.0,1,0,2,2,91.04494
4,1692869975,10000,133.0,3,1,7,1,6.967725
5,1692869383,7000,16.0,3,0,4,1,38.647648
8,0,5000,2500.0,1,2,3,2,41.80635
8,0,7000,23.0,3,0,10,1,27.8709
5,1692792114,7000,15.0,3,0,4,1,42.73538
8,1692786699,5000,12.0,3,0,0,1,37.1612
1,1692747080,9000,3.0,1,1,0,4,232.2575
8,1692645451,8000,11.0,2,0,20,3,65.0321
8,1692620697,5000,18.0,2,0,6,2,24.619295
8,1692546381,8000,9.0,6,1,8,2,80.453995
0,1689766207,14000,15.0,2,3,3,2,83.6127
8,1692529394,22000,36.0,2,1,2,2,55.7418
8,0,6000,2.0,1,1,0,5,222.9672
4,1692518069,5500,7.0,3,0,5,2,66.89016
7,0,6000,9.0,6,3,2,1,63.917263
4,1682677023,8000,11.0,3,0,7,1,63.17404
8,1692511964,5500,366.0,2,0,0,1,1.393545
5,1692474308,18000,60.0,3,1,0,1,27.8709
1,1692458735,4800,19.0,3,3,2,4,23.22575
8,0,5000,41.0,3,0,0,1,11.14836
3,1692433404,6000,15.0,6,3,6,1,36.417976
1,1692377000,9000,9.0,1,2,15,2,84.54173
8,0,7000,6.0,3,0,5,2,88.25785
4,1692352102,5500,137.0,3,0,0,2,39.94829
6,1692347308,15000,21.0,3,1,4,2,65.0321
8,1692284713,7500,7.0,3,2,0,2,92.903
8,1692268297,8500,17.0,3,0,2,1,46.4515
8,1692113255,12000,6.0,6,1,11,3,163.04477
4,1692093012,6500,8.0,2,4,1,3,69.67725
0,1660418274,11000,11.0,1,1,4,2,92.903
0,1685087506,5500,14.0,3,1,5,1,35.30314
8,1691602916,8500,8.0,2,0,0,2,92.903
0,0,12000,15.0,3,1,4,2,60.38695
1,1683553129,9500,33.0,2,0,5,2,27.8709
1,1691491120,13000,15.0,2,3,10,2,849.96954
8,1691426446,16000,24.0,3,0,7,2,60.38695
4,1691320858,8000,6.0,2,1,3,4,106.83845
4,0,6000,125.0,2,0,0,2,39.94829
0,0,10000,17.0,1,1,2,1,53.88374
8,1690618450,9000,7.0,2,0,20,2,117.05778
2,1690465004,12000,9.0,1,0,7,3,116.12875
8,1690393412,14000,46.0,2,1,0,1,27.8709
2,1690310310,40000,88.0,3,0,5,1,41.80635
3,1690106349,13000,27.0,3,0,2,1,43.66441
0,1689614204,14000,25.0,6,0,15,2,50.16762
0,1689415757,16500,16.0,3,0,7,4,92.903
8,1692365144,5000,2.0,3,4,0,10,50585.684
4,1666099942,4000,0.0,3,0,0,2,743.224
8,0,8000,20.0,2,2,2,1,37.1612
8,1692192875,25000,29.0,3,3,2,1,78.96755
4,1692190987,6500,6.0,2,1,0,4,92.903
2,1692185126,18000,10.0,3,1,2,3,167.2254
6,1673952537,10000,66.0,2,1,16,1,13.93545
8,1668532529,8000,16.0,1,0,0,1,46.4515
6,0,12000,17.0,3,0,4,2,65.0321
8,1692033700,8000,28.0,2,1,18,1,29.078638
0,1692161583,9000,10.0,2,3,3,3,83.6127
6,1662068492,19000,126.0,3,1,5,2,13.93545
6,1692070495,8000,5.0,1,4,6,5,139.3545
8,1692004207,3000,8.0,1,0,0,10,32.51605
2,1692000702,7000,17.0,3,1,2,1,37.1612
0,0,10500,8.0,2,2,7,2,111.4836
3,1686463881,5000,11.0,3,1,2,1,41.80635
8,1691896172,4000,16.0,2,0,0,1,23.22575
4,1691864605,7500,5.0,2,2,6,5,130.0642
4,1688031827,13000,11.0,3,2,3,2,106.83845
0,1691829617,33000,110.0,6,1,1,1,27.8709
8,1691782088,5000,11.0,3,0,0,1,41.80635
0,1691800570,12000,53.0,2,1,5,1,20.903175
4,1691776017,3500,23.0,6,1,0,1,13.93545
8,1691766953,6000,12.0,3,0,4,1,46.4515
8,1669707883,6000,15.0,2,1,2,1,37.1612
1,1676107497,5000,11.0,3,1,0,1,41.80635
0,1657355487,30000,136.0,3,0,7,1,20.43866
8,1691748811,8000,12.0,3,1,2,2,57.59986
2,1691745937,9000,9.0,1,2,5,3,89.18688
1,0,11600,77.0,2,1,5,1,13.93545
6,1683283016,10000,9.0,6,2,7,2,102.1933
5,1670400735,12000,48.0,3,1,3,1,23.22575
6,1691309835,8300,25.0,1,0,4,1,29.72896
8,1691696086,7000,9.0,1,1,0,1,69.67725
8,1691681689,7500,12.0,3,1,0,10,55.7418
8,1691680060,12000,20.0,3,1,1,2,54.81277
4,1691669544,5000,50.0,2,0,0,1,9.2903
0,1661920383,5500,15.0,3,1,5,1,35.30314
8,1685040888,8000,24.0,6,2,9,1,30.65799
8,1691664598,4500,10.0,1,0,3,1,39.01926
8,1684175903,4201,9.0,1,1,2,1,41.80635
8,1691655785,25000,45.0,2,1,1,1,51.09665
8,1659507789,8000,17.0,3,2,3,1,41.52764
6,1679714653,60000,120.0,3,0,1,1,46.4515
0,0,10000,11.0,3,0,3,2,78.96755
0,0,8500,6.0,1,2,1,2,96.61912
4,1691599890,14000,21.0,2,0,4,1,60.38695
8,1691590983,8000,7.0,6,0,33,3,102.75072
8,1691587693,10001,10.0,2,1,5,2,92.903
8,1691577874,8000,40.0,3,0,6,1,18.5806
4,1656098028,5000,16.0,2,0,2,1,27.8709
0,1691517515,10000,28.0,1,0,7,1,32.51605
0,0,9000,8.0,1,2,1,2,85.93527
3,1691508404,5000,5.0,2,3,14,2,88.25785
4,1691320156,6000,150.0,3,0,0,2,39.94829
0,1685422100,7500,11.0,1,0,12,1,55.7418
8,1691157323,4000,6.0,1,1,0,1,55.7418
2,1690692238,15000,68.0,3,0,1,1,20.43866
8,1668624590,5500,10.0,2,0,0,1,50.16762
2,1690098736,20000,80.0,3,0,5,2,23.22575
5,1689526637,16000,16.0,2,0,1,1,92.903
1,1689275967,10000,31.0,1,0,0,1,29.914766
8,1669900164,14000,46.0,2,1,0,1,27.8709
8,1688757113,75000,50.0,3,3,17,3,139.3545
8,1688772760,20000,20.0,2,1,0,1,92.903
5,1688736193,40000,31.0,3,1,5,3,116.407455
0,1688497838,25000,83.0,3,0,3,1,27.8709
7,0,13000,19.0,1,2,4,1,62.709526
8,1688471189,13000,20.0,2,0,0,1,55.7418
3,1691612561,5000,12.0,3,0,4,1,36.23217
3,1680168993,4000,10.0,3,0,4,1,36.23217
1,1680845497,5000,16.0,3,0,2,1,27.8709
8,1691394288,15000,18.0,3,1,7,2,74.3224
8,1691511028,4500,15.0,1,0,0,2,27.8709
0,0,5500,11.0,2,1,0,1,46.4515
8,0,5000,6.0,1,0,4,1,56.67083
8,1691400418,6000,24.0,6,0,3,1,23.22575
4,1691318942,5500,5.0,1,0,0,2,92.903
8,1691316491,12000,21.0,2,2,2,2,51.09665
8,1691263408,3500,14.0,6,0,2,1,23.22575
8,1691302075,13000,14.0,1,1,4,2,81.56883
5,1661347023,9000,22.0,6,1,9,1,37.1612
5,1684676998,9000,25.0,1,0,21,1,32.51605
8,0,9500,10.0,1,1,6,2,83.6127
8,1691035732,3500,5.0,1,0,3,1,585.2889
8,1690966445,8000,17.0,3,1,3,2,41.52764
4,0,6000,4.0,1,1,1,2,111.4836
8,1690224132,13500,22.0,2,0,6,1,55.7418
8,1690198533,4500,7.0,2,0,1,2,55.7418
8,1690131028,26000,57.0,2,1,2,2,41.80635
8,1682075394,16500,11.0,3,0,4,1,139.3545
1,0,8000,10.0,3,0,4,2,60.66566
4,0,8000,6.0,1,1,1,1,120.7739
8,1691253128,6500,7.0,3,1,3,1,78.96755
4,1691252319,7000,25.0,1,1,0,1,26.01284
8,0,4001,5.0,1,1,1,1,65.0321
7,1691173845,4000,9.0,2,2,4,1,37.718616
8,1681661728,4000,14.0,0,0,0,1,26.01284
8,0,7500,6.0,2,1,2,1,92.903
8,1691152815,25000,7.0,2,3,1,4,325.1605
3,1691090207,2500,7.0,2,2,3,1,32.51605
8,1691072660,6000,3.0,2,0,1,1,185.806
0,1673930754,7000,23.0,1,1,0,1,27.8709
4,1690975055,3000,10.0,2,1,1,1,27.8709
4,1683019556,7000,4.0,3,1,6,1,139.3545
0,0,14000,10.0,3,1,2,2,130.0642
3,1683210931,4000,6.0,3,3,5,2,54.348255
6,1679930614,40000,266.0,3,0,3,5,13.93545
8,1690776150,8000,16.0,6,0,1,3,46.4515
8,1690617919,10000,8.0,3,1,2,3,106.83845
1,0,8000,5.0,2,0,14,3,130.0642
2,0,18000,72.0,3,0,5,1,23.22575
4,1690370156,16000,20.0,1,2,3,1,74.3224
3,1684616244,6500,32.0,3,0,0,1,18.5806
8,1690312257,12000,37.0,1,1,15,1,29.72896
8,1690024400,15000,15.0,2,1,1,1,92.903
1,1676914749,9999,10.0,2,2,14,2,87.793335
8,1688655824,15000,15.0,2,0,2,3,92.903
8,1688409907,17000,17.0,1,3,2,2,90.11591
4,1688304179,7000,23.0,2,0,0,2,27.8709
8,1688033318,8000,9.0,3,0,1,2,78.96755
0,1687760889,40000,36.0,3,0,0,4,102.1933
5,1687691942,7000,15.0,6,1,0,2,41.80635
4,1690934359,4999,4.0,1,2,2,8,92.903
8,1679750667,3500,18.0,3,1,4,1,24.990908
8,1690790374,4000,4.0,3,0,0,1,92.903
0,1690742299,35000,50.0,2,0,2,2,65.0321
4,1690722056,6000,9.0,1,1,0,1,60.38695
8,1690715013,6000,12.0,1,1,3,1,37.1612
8,1690705239,8000,17.0,3,0,1,2,41.80635
8,0,5500,18.0,1,0,1,1,299.9838
8,1680003767,9500,6.0,3,0,2,3,143.99965
2,1690481378,18000,12.0,2,0,5,3,139.3545
4,1688969830,8000,4.0,3,3,1,3,157.9351
8,1688225032,9000,10.0,3,0,1,2,78.96755
8,1687634313,7000,20.0,1,0,0,1,32.51605
8,1690744586,6500,21.0,2,0,4,1,27.8709
6,1690744375,10000,16.0,1,4,0,30,55.7418
8,1690656035,5000,16.0,3,0,0,1,27.8709
3,1690698033,3000,5.0,3,0,2,1,51.09665
8,1690686835,5500,10.0,1,0,1,1,50.910843
8,1690632213,3500,8.0,6,0,7,1,37.1612
8,0,5500,25.0,2,0,1,1,20.43866
3,1683882738,5000,9.0,2,1,0,2,51.09665
3,1682591082,6500,11.0,2,2,5,1,50.16762
4,1689313894,10000,100.0,6,1,0,1,9.2903
8,1688651668,11000,7.0,3,0,0,3,139.3545
6,1685195820,21000,14.0,2,1,9,4,139.3545
0,1690461077,6000,18.0,3,0,17,1,30.100573
8,1686456331,5750,7.0,2,0,13,2,69.67725
6,1690467687,8000,6.0,3,2,1,2,116.12875
8,1690393568,12000,21.0,6,0,1,1,51.09665
8,1690288819,7000,14.0,2,0,2,1,46.4515
3,1689880859,3200,5.0,1,2,3,1,55.7418
1,1690025134,8000,13.0,2,1,15,2,55.7418
2,1689966405,15000,18.0,3,0,4,2,74.3224
7,1690299305,10000,16.0,1,4,0,40,55.7418
8,1690197892,8500,7.0,2,1,0,7,130.0642
8,1689271973,12000,21.0,2,0,1,1,51.09665
8,1690192468,8000,11.0,1,3,0,1,66.89016
6,1689958827,8000,20.0,1,1,2,2,37.1612
5,0,13500,33.0,3,0,0,1,37.1612
8,0,15000,13.0,3,0,4,2,102.1933
7,1690184426,5000,25.0,6,1,1,1,18.5806
8,1690107067,9000,2250.0,3,0,1,1,16187.419
8,1690028735,3800,15.0,2,1,4,1,23.22575
0,1689834322,2800,8.0,1,1,0,1,32.51605
4,1689730625,4000,11.0,2,0,0,1,32.51605
8,1689494687,7500,15.0,2,2,18,1,46.4515
4,1687537524,7000,23.0,2,1,0,1,27.8709
4,0,5500,22.0,3,1,0,1,23.22575
4,1662411253,4000,13.0,1,1,2,1,27.8709
3,1690018383,5500,4.0,2,4,8,3,120.7739
8,1689880829,4500,3.0,1,1,2,3,139.3545
8,1689878245,9000,18.0,3,2,4,1,46.4515
1,1672849285,9000,3.0,2,1,0,4,232.2575
6,1677327737,12000,17.0,6,1,9,1,65.0321
8,1689620441,9000,12.0,3,1,1,2,65.0321
8,1655664014,5400,8.0,1,0,3,1,50.16762
6,1689268888,10500,35.0,3,1,1,1,27.8709
8,1683485935,5500,10.0,2,0,2,1,50.16762
3,1688457664,6000,9.0,2,3,11,2,60.38695
4,1689939957,7500,17.0,3,1,2,1,39.94829
4,1689853682,5000,16.0,3,0,0,5,27.8709
8,1689350786,7000,15.0,2,0,3,1,41.80635
4,0,20000,33.0,2,1,2,2,55.7418
